price,size,rooms,floor,year_built,city,neighborhood,coordinates,features
21783.433781198968,25.0,4,7,1988,Plovdiv,Lyulin,"{'lat': 42.55695204356125, 'lng': 23.390092923425055}",['elevator']
134855.37317329645,87.06843674325698,4,14,2013,Varna,Center,"{'lat': 42.84869317719302, 'lng': 23.189370456403676}","['parking', 'balcony']"
222723.2800713012,103.12595581660901,3,8,1985,Sofia,Lyulin,"{'lat': 42.687723821326216, 'lng': 23.278405175386585}","['parking', 'balcony']"
62545.174600741426,35.64241262660475,4,8,1975,Sofia,Lyulin,"{'lat': 42.68290288448191, 'lng': 23.48302383552331}","['parking', 'balcony']"
135839.23507144005,114.31262129620788,3,11,1994,Stara Zagora,Vitosha,"{'lat': 42.59052811270829, 'lng': 23.2693432955121}",['elevator']
132118.2558817129,90.15489222483242,3,10,1979,Burgas,Center,"{'lat': 42.85033224988218, 'lng': 23.267705117166084}","['parking', 'balcony']"
109664.5428100388,67.54136258297596,2,11,2005,Plovdiv,Center,"{'lat': 42.606422028413355, 'lng': 23.326301468176975}",['elevator']
83636.03271765103,98.98345598318855,3,13,1962,Plovdiv,Lyulin,"{'lat': 42.7805640541707, 'lng': 23.260715902985172}",['elevator']
163092.24809320443,148.12078573413189,2,7,1960,Plovdiv,Lozenets,"{'lat': 42.75543683908076, 'lng': 23.162338490592543}","['parking', 'balcony']"
145508.06241976735,85.45598765175485,2,5,2022,Burgas,Vitosha,"{'lat': 42.56789729165814, 'lng': 23.255991371974737}",['elevator']
164363.16046354067,87.44661758901009,4,1,2017,Stara Zagora,Lyulin,"{'lat': 42.75900174199918, 'lng': 23.37614979809851}","['parking', 'balcony']"
104283.17758744475,66.21917301379267,2,12,2012,Burgas,Lyulin,"{'lat': 42.5817983952542, 'lng': 23.37244207047326}","['parking', 'balcony']"
107080.0466514675,54.50466891605625,1,9,2006,Sofia,Mladost,"{'lat': 42.71665070404348, 'lng': 23.21207953055487}","['parking', 'balcony']"
96357.81249684397,104.91007449632737,1,13,1960,Sofia,Mladost,"{'lat': 42.566581164797704, 'lng': 23.32298231549043}","['parking', 'balcony']"
58545.3574280316,54.317485222733985,4,7,1976,Plovdiv,Lozenets,"{'lat': 42.828956322416545, 'lng': 23.303552243077796}","['parking', 'balcony']"
46557.03297811661,82.14698711658177,3,2,1961,Varna,Vitosha,"{'lat': 42.60650791505938, 'lng': 23.113197771292057}","['parking', 'balcony']"
55214.040463378646,65.6702765970465,3,6,1988,Plovdiv,Boyana,"{'lat': 42.852949084688866, 'lng': 23.404185061031978}",['elevator']
117466.52537424209,94.36939477239176,4,2,1979,Varna,Mladost,"{'lat': 42.730207684877165, 'lng': 23.44779939672655}",['elevator']
122167.94807196273,90.00986315860845,4,1,1965,Burgas,Boyana,"{'lat': 42.722391909975364, 'lng': 23.246896304938232}","['parking', 'balcony']"
124338.5067609181,111.12619832773699,2,14,1967,Sofia,Center,"{'lat': 42.75551322450502, 'lng': 23.21702743237322}","['parking', 'balcony']"
72513.72297965098,64.69950803435759,3,7,1988,Varna,Mladost,"{'lat': 42.600435218214685, 'lng': 23.377160710960727}","['parking', 'balcony']"
125815.86329175466,71.90375194119886,4,13,2007,Burgas,Mladost,"{'lat': 42.78557587675641, 'lng': 23.17262617195126}",['elevator']
72331.52029875237,50.63708852653078,3,2,2010,Sofia,Vitosha,"{'lat': 42.576320231755815, 'lng': 23.2554950306367}",['elevator']
87739.03993337942,66.67120219771665,2,13,1992,Varna,Lozenets,"{'lat': 42.62886951668204, 'lng': 23.347648876316537}",['elevator']
105204.19680581198,91.31901479134557,4,14,1962,Plovdiv,Boyana,"{'lat': 42.70480498377656, 'lng': 23.41649062576366}","['parking', 'balcony']"
150738.75677295326,102.70965849936056,3,14,2019,Plovdiv,Mladost,"{'lat': 42.731725772523404, 'lng': 23.235542317032834}","['parking', 'balcony']"
44645.882264594125,52.335040274671236,2,2,1994,Plovdiv,Mladost,"{'lat': 42.51088711381136, 'lng': 23.31794559842772}","['parking', 'balcony']"
93192.8824775454,106.08817760316981,3,13,1964,Burgas,Vitosha,"{'lat': 42.528967188976374, 'lng': 23.234304476307916}",['elevator']
157339.51690425695,120.66913576414852,1,11,1986,Plovdiv,Vitosha,"{'lat': 42.627827322190335, 'lng': 23.249157288511658}",['elevator']
123088.84744918114,92.40304709671102,2,5,2003,Stara Zagora,Lozenets,"{'lat': 42.568396574007316, 'lng': 23.227472339189006}","['parking', 'balcony']"
116820.36288724383,136.303874376742,4,14,1971,Sofia,Boyana,"{'lat': 42.814590457845185, 'lng': 23.414314848757495}","['parking', 'balcony']"
89370.24671189739,56.78632402689281,1,5,1979,Burgas,Center,"{'lat': 42.8532499775466, 'lng': 23.301014652574377}",['elevator']
35273.6647450357,42.66035890065749,3,7,2004,Plovdiv,Lozenets,"{'lat': 42.72712191288983, 'lng': 23.416061141769365}","['parking', 'balcony']"
60056.09756344648,26.63839253287164,3,1,1979,Sofia,Center,"{'lat': 42.55293390430629, 'lng': 23.38056285067037}",['elevator']
88527.16368487568,124.88132934467549,1,8,1968,Varna,Lyulin,"{'lat': 42.83023447233957, 'lng': 23.211103967396237}","['parking', 'balcony']"
168294.43385693562,99.63096969062173,5,3,1998,Plovdiv,Mladost,"{'lat': 42.83826391456037, 'lng': 23.50577160803016}","['parking', 'balcony']"
97945.77988370854,78.33245987268634,2,4,1963,Sofia,Boyana,"{'lat': 42.77778466705109, 'lng': 23.359450436866013}","['parking', 'balcony']"
94564.1606919971,88.3990587895946,2,9,2010,Stara Zagora,Lozenets,"{'lat': 42.58802239508708, 'lng': 23.406920392904095}","['parking', 'balcony']"
39165.312383865,46.235328581048705,2,4,2013,Varna,Mladost,"{'lat': 42.59744093473629, 'lng': 23.33697408026404}",['elevator']
140085.84054558794,153.37255938850478,2,10,1978,Stara Zagora,Boyana,"{'lat': 42.747109510733104, 'lng': 22.97037469880175}","['parking', 'balcony']"
204964.3812852251,83.87663545925683,1,12,1997,Sofia,Boyana,"{'lat': 42.74058033835358, 'lng': 23.562147478647848}","['parking', 'balcony']"
134217.93040560087,83.28184383814678,3,5,1986,Stara Zagora,Boyana,"{'lat': 42.490814357772955, 'lng': 23.294610800598686}","['parking', 'balcony']"
172198.5634500632,101.77299871696077,5,7,2004,Sofia,Mladost,"{'lat': 42.50528846232654, 'lng': 23.210585856119483}","['parking', 'balcony']"
168019.5252658281,94.4302769521014,2,4,2002,Sofia,Lozenets,"{'lat': 42.507022314517975, 'lng': 23.315954232699724}",['elevator']
99397.68050154916,86.71652072837394,3,14,1972,Stara Zagora,Vitosha,"{'lat': 42.77936048032596, 'lng': 23.34097386327691}","['parking', 'balcony']"
113184.69716144873,56.28576633664064,3,1,1972,Sofia,Mladost,"{'lat': 42.60698175305424, 'lng': 23.23906052434041}","['parking', 'balcony']"
136964.42629805265,94.14405071407987,4,9,2019,Plovdiv,Boyana,"{'lat': 42.727227268608566, 'lng': 23.21010760098611}",['elevator']
221257.9939620296,136.460734894251,3,4,2016,Sofia,Lozenets,"{'lat': 42.56712048914844, 'lng': 23.276087293989804}","['parking', 'balcony']"
126946.60864112467,120.36260138464932,2,9,1981,Burgas,Lyulin,"{'lat': 42.60552917907276, 'lng': 23.341155791725367}",['elevator']
299925.7113564791,127.79559879918192,2,6,1987,Sofia,Center,"{'lat': 42.8298697400317, 'lng': 23.559758340270577}",['elevator']
45490.289361662726,64.66352970706444,3,1,2011,Burgas,Boyana,"{'lat': 42.73380669121397, 'lng': 23.364597216281954}",['elevator']
107135.23811472378,50.31185539224257,4,12,2006,Sofia,Lyulin,"{'lat': 42.64006826567059, 'lng': 23.246262322577845}","['parking', 'balcony']"
129224.67184895024,76.22639239701056,2,3,2012,Sofia,Vitosha,"{'lat': 42.828405624654096, 'lng': 23.272367219985323}","['parking', 'balcony']"
140024.84639535574,81.67174736866083,2,11,2004,Stara Zagora,Boyana,"{'lat': 42.70729473786058, 'lng': 23.422297567012833}","['parking', 'balcony']"
77783.96500522971,112.82574555412846,4,2,1981,Plovdiv,Lyulin,"{'lat': 42.673137282811346, 'lng': 23.450042043768814}","['parking', 'balcony']"
42610.409950467874,29.22606110855542,4,9,2002,Plovdiv,Boyana,"{'lat': 42.757302933605146, 'lng': 23.345539817097823}",['elevator']
129982.06060064802,125.88650958381841,5,12,1978,Varna,Mladost,"{'lat': 42.63518108529327, 'lng': 23.350912599505012}",['elevator']
76985.21533799877,75.25976304263031,4,1,1967,Stara Zagora,Lozenets,"{'lat': 42.657095405213376, 'lng': 23.34694088561957}",['elevator']
58050.73973210507,67.1935679015774,2,13,2011,Stara Zagora,Lyulin,"{'lat': 42.68981749342396, 'lng': 23.39668095709841}","['parking', 'balcony']"
55253.85690740538,49.63686874219497,3,14,1967,Plovdiv,Lozenets,"{'lat': 42.696822882720326, 'lng': 23.50378575502367}","['parking', 'balcony']"
40366.290101451756,30.354299844026905,3,9,2001,Stara Zagora,Mladost,"{'lat': 42.67244530216043, 'lng': 23.24654252379765}",['elevator']
123875.39502926997,104.69511751885744,1,9,1985,Plovdiv,Mladost,"{'lat': 42.73461137868013, 'lng': 23.40778710558275}","['parking', 'balcony']"
103911.58048416513,82.19953901565212,3,8,2007,Stara Zagora,Lozenets,"{'lat': 42.80700984848273, 'lng': 23.31667814444025}","['parking', 'balcony']"
88830.86473927234,41.301173007768384,3,8,2010,Sofia,Lyulin,"{'lat': 42.73390891608048, 'lng': 23.33405380573724}",['elevator']
57523.30462188979,41.147636838091515,2,11,1985,Plovdiv,Lozenets,"{'lat': 42.59221271863719, 'lng': 23.40240734417661}","['parking', 'balcony']"
62827.57415257454,69.92645902129615,4,14,1982,Plovdiv,Lozenets,"{'lat': 42.574214356787934, 'lng': 23.192400132421522}","['parking', 'balcony']"
245151.8030767782,130.0706457586818,3,12,2002,Burgas,Center,"{'lat': 42.70550270845215, 'lng': 23.268014026585448}","['parking', 'balcony']"
81662.93035497273,72.21225945909185,5,1,1972,Stara Zagora,Lyulin,"{'lat': 42.77961573993755, 'lng': 23.34473526726702}",['elevator']
31101.32351667643,34.90571140645682,1,11,1987,Stara Zagora,Center,"{'lat': 42.71382013870707, 'lng': 23.187446600402797}","['parking', 'balcony']"
47776.08252485889,72.62770807742167,2,8,1968,Plovdiv,Boyana,"{'lat': 42.70265601048634, 'lng': 23.29474885308786}","['parking', 'balcony']"
101759.76042029516,71.8182929075699,3,10,1979,Sofia,Lozenets,"{'lat': 42.72221867369022, 'lng': 23.256996199457237}",['elevator']
59288.84089689872,25.0,2,14,2015,Sofia,Boyana,"{'lat': 42.75228175379936, 'lng': 23.265343896229314}","['parking', 'balcony']"
125735.50823816942,78.37115400446564,3,3,1978,Sofia,Lyulin,"{'lat': 42.74291134651291, 'lng': 23.379604757408575}",['elevator']
105886.26221056239,73.07196409373967,4,11,2007,Stara Zagora,Lozenets,"{'lat': 42.646540450134765, 'lng': 23.222784152981852}","['parking', 'balcony']"
129744.49671714987,100.88619094440256,2,7,1998,Burgas,Boyana,"{'lat': 42.74763661564694, 'lng': 23.167890031928557}","['parking', 'balcony']"
159945.778246676,135.46868284836034,3,11,2010,Plovdiv,Vitosha,"{'lat': 42.81116647548921, 'lng': 23.3010962617117}","['parking', 'balcony']"
83009.51593405864,113.79695088643273,3,1,1971,Varna,Mladost,"{'lat': 42.688524159810164, 'lng': 23.354601591835124}",['elevator']
60572.10531788867,71.93333928335508,2,1,1974,Burgas,Lozenets,"{'lat': 42.74839545204221, 'lng': 23.300651807497893}",['elevator']
48952.94960600034,46.804222737749896,4,10,1990,Varna,Mladost,"{'lat': 42.787861641060196, 'lng': 23.232761169464975}",['elevator']
162571.46814630102,157.20079409749582,4,13,2014,Burgas,Center,"{'lat': 42.77123564932936, 'lng': 23.192137652833093}",['elevator']
99452.03177124681,81.77655302043465,3,5,1973,Sofia,Boyana,"{'lat': 42.75106489910652, 'lng': 23.267212670353306}",['elevator']
109414.50258074809,80.41787875738838,3,5,1970,Stara Zagora,Center,"{'lat': 42.56889139376308, 'lng': 23.325664281714438}","['parking', 'balcony']"
116759.34332010352,79.27624738669991,3,8,1985,Varna,Lozenets,"{'lat': 42.69655735068493, 'lng': 23.145727449051787}",['elevator']
165929.63599040493,85.94254282303567,4,7,2001,Burgas,Mladost,"{'lat': 42.48863344574403, 'lng': 23.284773616658253}","['parking', 'balcony']"
110795.51881192342,75.66918764228171,3,8,1986,Stara Zagora,Mladost,"{'lat': 42.86182259607018, 'lng': 23.332101500820592}",['elevator']
69293.89160643435,62.790139793592914,3,6,1970,Varna,Boyana,"{'lat': 42.633169676328556, 'lng': 23.408186951568787}","['parking', 'balcony']"
75691.98707995303,63.59423176278823,4,6,1997,Plovdiv,Lozenets,"{'lat': 42.79072236178746, 'lng': 23.42715790779894}","['parking', 'balcony']"
112045.8104620491,79.01740189352005,2,2,1993,Burgas,Vitosha,"{'lat': 42.768389776434276, 'lng': 23.38859023231112}","['parking', 'balcony']"
99179.19951495162,63.69725686598705,4,6,2002,Plovdiv,Vitosha,"{'lat': 42.77311085310126, 'lng': 23.25224950525836}","['parking', 'balcony']"
65393.51991385271,58.61462651968507,2,5,1978,Sofia,Boyana,"{'lat': 42.53627192605964, 'lng': 23.247886460420695}",['elevator']
96492.02812289628,83.19290683075691,2,13,2023,Plovdiv,Lozenets,"{'lat': 42.81049369770014, 'lng': 23.261898916390543}",['elevator']
88513.10225652582,72.35068347737435,2,3,1965,Plovdiv,Boyana,"{'lat': 42.685454094889266, 'lng': 23.183421506685356}",['elevator']
146258.0549930396,125.11978965748065,5,6,2005,Burgas,Lozenets,"{'lat': 42.64489104278408, 'lng': 23.29909108332166}",['elevator']
58006.430599163825,25.0,4,8,2011,Sofia,Center,"{'lat': 42.74925621778588, 'lng': 23.254133903282433}","['parking', 'balcony']"
135549.0495518232,112.74520555767386,3,9,1997,Plovdiv,Boyana,"{'lat': 42.64714625743823, 'lng': 23.384217556514887}",['elevator']
107383.28741134338,117.38255577492887,3,1,2008,Stara Zagora,Lozenets,"{'lat': 42.73252665264383, 'lng': 23.344867246519215}","['parking', 'balcony']"
24724.64558722619,25.0,3,3,2001,Varna,Vitosha,"{'lat': 42.85283205860684, 'lng': 23.249492561158966}",['elevator']
70214.80199941437,69.71937217758953,4,3,1987,Plovdiv,Lozenets,"{'lat': 42.69509808295184, 'lng': 23.355115977442317}","['parking', 'balcony']"
58783.05515223117,68.85677402012625,3,11,1960,Sofia,Lozenets,"{'lat': 42.6128492638342, 'lng': 23.322904973825214}","['parking', 'balcony']"
28667.856654273884,37.774649158465365,2,8,1994,Plovdiv,Boyana,"{'lat': 42.70221964972591, 'lng': 23.577729941156914}",['elevator']
111250.45721699354,56.66549937227374,2,1,1999,Varna,Center,"{'lat': 42.70998695016651, 'lng': 23.415693976556433}",['elevator']
62802.354394454625,46.682724636025135,4,5,1967,Sofia,Center,"{'lat': 42.782994321384685, 'lng': 23.1843438396859}","['parking', 'balcony']"
219908.56410187515,132.56811330270867,3,3,2018,Burgas,Center,"{'lat': 42.54511761620393, 'lng': 23.32470146053663}","['parking', 'balcony']"
182377.8099208465,108.07035179442383,2,2,2011,Sofia,Center,"{'lat': 42.8257334662147, 'lng': 23.32879148195632}",['elevator']
208502.10247833666,118.14665284982476,1,8,2013,Burgas,Lyulin,"{'lat': 42.70788518040172, 'lng': 23.271591334705075}",['elevator']
134910.26292632794,101.65016192129704,4,3,2006,Sofia,Boyana,"{'lat': 42.56760387534036, 'lng': 23.2039479282411}","['parking', 'balcony']"
61678.209787685366,46.12844686348313,1,7,2015,Varna,Mladost,"{'lat': 42.53776863111603, 'lng': 23.189695340088676}","['parking', 'balcony']"
91278.67535919076,64.26439201160679,3,12,1966,Varna,Boyana,"{'lat': 42.64739917625707, 'lng': 23.3776016021517}",['elevator']
176467.83801646344,94.68123683683754,5,11,1970,Sofia,Lyulin,"{'lat': 42.65549327392044, 'lng': 23.325562578554973}","['parking', 'balcony']"
48407.108214309286,43.336165733241636,3,1,1998,Plovdiv,Center,"{'lat': 42.71352292111767, 'lng': 23.349904883548298}","['parking', 'balcony']"
161929.25319229043,101.38995290517164,2,6,2020,Varna,Lyulin,"{'lat': 42.59651850684828, 'lng': 23.405919371512354}","['parking', 'balcony']"
69768.84179342065,72.79023805525595,3,3,1963,Burgas,Vitosha,"{'lat': 42.559282301504645, 'lng': 23.25521867976134}","['parking', 'balcony']"
78959.51126096217,68.75537577351209,4,8,1984,Burgas,Vitosha,"{'lat': 42.697909459222345, 'lng': 23.376014484814977}","['parking', 'balcony']"
70835.18915393387,101.32879904610475,3,6,1971,Stara Zagora,Boyana,"{'lat': 42.83793093355508, 'lng': 23.37680315201284}",['elevator']
63910.649574777904,93.3278993445812,5,12,1985,Burgas,Boyana,"{'lat': 42.84159163574559, 'lng': 23.21708240704927}","['parking', 'balcony']"
107689.48597114492,69.17101502542761,1,2,1997,Stara Zagora,Mladost,"{'lat': 42.819037048007125, 'lng': 23.40186567299133}",['elevator']
212840.0812299031,114.77989410092744,3,6,2005,Sofia,Mladost,"{'lat': 42.46037249429744, 'lng': 23.277953575610574}","['parking', 'balcony']"
70000.9409451973,47.56810017200308,3,7,1971,Sofia,Vitosha,"{'lat': 42.760203742338184, 'lng': 23.24845861345546}",['elevator']
262404.38572806737,98.47806820832791,4,5,2002,Sofia,Center,"{'lat': 42.59141748277038, 'lng': 23.51141752179419}","['parking', 'balcony']"
171633.30413506343,97.79303773905151,2,3,2010,Plovdiv,Lyulin,"{'lat': 42.71110401509709, 'lng': 23.313840543415406}",['elevator']
61797.7299587616,70.7136068205803,4,4,2012,Plovdiv,Mladost,"{'lat': 42.5691005885125, 'lng': 23.238763900420377}","['parking', 'balcony']"
108534.43742854525,89.78399066726354,3,4,1996,Stara Zagora,Lozenets,"{'lat': 42.61021593706281, 'lng': 23.40789752301393}",['elevator']
35782.376403261864,42.466592708440906,2,6,2005,Burgas,Mladost,"{'lat': 42.75046336209261, 'lng': 23.24294363071935}","['parking', 'balcony']"
191424.0696053489,107.72081057620703,2,10,2012,Burgas,Center,"{'lat': 42.75605002386662, 'lng': 23.274647985425894}","['parking', 'balcony']"
158674.75144595746,74.45293590671032,4,1,1983,Sofia,Center,"{'lat': 42.72344907179786, 'lng': 23.322976388718573}","['parking', 'balcony']"
97109.18427257542,64.31830938442882,2,11,1975,Varna,Boyana,"{'lat': 42.742026721047964, 'lng': 23.329965192339674}","['parking', 'balcony']"
95943.42697201279,111.47027677510668,2,4,2016,Plovdiv,Lyulin,"{'lat': 42.742104965116496, 'lng': 23.42558083104856}",['elevator']
43214.05066963812,58.86968928371722,2,10,1972,Plovdiv,Center,"{'lat': 42.764056275307354, 'lng': 23.266309823727404}","['parking', 'balcony']"
52071.99063884704,37.74616110909321,4,13,1984,Sofia,Mladost,"{'lat': 42.690204725401486, 'lng': 23.423017058799708}","['parking', 'balcony']"
32875.28161746666,33.301124794282885,3,4,2020,Plovdiv,Mladost,"{'lat': 42.71124224549482, 'lng': 23.26259815826429}","['parking', 'balcony']"
138081.9606032237,98.1802985403692,4,10,2013,Sofia,Vitosha,"{'lat': 42.636886165787, 'lng': 23.327303810816627}","['parking', 'balcony']"
92913.06473167216,41.58711942511151,2,1,2013,Stara Zagora,Center,"{'lat': 42.614514319745446, 'lng': 23.428479542383432}","['parking', 'balcony']"
147476.68178923966,132.64382545953094,3,9,2016,Burgas,Lozenets,"{'lat': 42.5962181646243, 'lng': 23.447806772551942}",['elevator']
25886.50044102802,25.0,3,4,2011,Varna,Boyana,"{'lat': 42.671476968412755, 'lng': 23.192326264637234}","['parking', 'balcony']"
191224.03744610562,130.89369104870116,4,7,2013,Burgas,Lyulin,"{'lat': 42.718917573856544, 'lng': 23.204696084178572}","['parking', 'balcony']"
82278.5768591497,86.33052401607856,4,12,1963,Burgas,Lozenets,"{'lat': 42.70343717610303, 'lng': 23.242245646840068}","['parking', 'balcony']"
88965.15900369715,77.09860664388823,1,14,1970,Stara Zagora,Boyana,"{'lat': 42.79450732678691, 'lng': 23.313674960993765}","['parking', 'balcony']"
43027.10436852732,63.652427395731515,3,3,1991,Plovdiv,Mladost,"{'lat': 42.58114991679255, 'lng': 23.2402963459574}",['elevator']
120722.50115022984,91.97408343056212,1,10,2008,Varna,Lozenets,"{'lat': 42.77049472495931, 'lng': 23.428709210379047}",['elevator']
45292.70817508121,78.87095892725455,3,12,1966,Plovdiv,Boyana,"{'lat': 42.69547251925324, 'lng': 23.19556034381311}",['elevator']
86856.46721571888,113.09905646049566,2,3,2005,Burgas,Mladost,"{'lat': 42.80540363108509, 'lng': 23.370056367489337}",['elevator']
212203.4133629781,83.4268294598612,2,14,2017,Sofia,Mladost,"{'lat': 42.83065395843026, 'lng': 23.329020911842132}","['parking', 'balcony']"
65372.163677055425,84.50905284385632,2,8,1970,Burgas,Mladost,"{'lat': 42.64794030842032, 'lng': 23.35168884853956}","['parking', 'balcony']"
88566.69533559545,69.09163363358432,3,8,1987,Plovdiv,Mladost,"{'lat': 42.73263292234416, 'lng': 23.242512630815398}",['elevator']
94084.11390233386,78.29163128836798,2,11,2013,Burgas,Mladost,"{'lat': 42.71986385838474, 'lng': 23.280497411117796}",['elevator']
127497.95130267799,89.23405306676177,3,12,2000,Sofia,Vitosha,"{'lat': 42.77435378449837, 'lng': 23.349200691031545}","['parking', 'balcony']"
40930.76747165682,28.69494822030124,3,1,1982,Stara Zagora,Lozenets,"{'lat': 42.59484086067189, 'lng': 23.1847577420639}","['parking', 'balcony']"
28051.367930399945,39.55443733682861,1,10,2004,Plovdiv,Boyana,"{'lat': 42.691018882642645, 'lng': 23.30328192853793}","['parking', 'balcony']"
129857.67611716973,102.29792282068145,4,2,1982,Burgas,Vitosha,"{'lat': 42.77609767740918, 'lng': 23.35133039105619}","['parking', 'balcony']"
157315.9773500884,85.12596314383826,2,8,2009,Plovdiv,Vitosha,"{'lat': 42.84586856432128, 'lng': 23.253280653572457}","['parking', 'balcony']"
106997.36508830338,74.48049990941962,3,1,1987,Stara Zagora,Center,"{'lat': 42.647571393057284, 'lng': 23.204018599435496}",['elevator']
162492.8985669852,80.5530179919618,3,12,2002,Burgas,Center,"{'lat': 42.77494071147751, 'lng': 23.302175218401597}",['elevator']
80270.66519115758,90.42745116085013,2,8,2006,Burgas,Center,"{'lat': 42.51463964830384, 'lng': 23.32021653777079}",['elevator']
79508.55128794973,63.807209590719154,1,8,2016,Plovdiv,Lyulin,"{'lat': 42.72659701678171, 'lng': 23.285565305725218}",['elevator']
58930.02762019324,56.65085823793062,2,2,1985,Plovdiv,Center,"{'lat': 42.72966548529585, 'lng': 23.17797643007743}","['parking', 'balcony']"
162634.91650977204,85.87535765293045,4,4,1984,Sofia,Boyana,"{'lat': 42.86410318341001, 'lng': 23.338025942607594}","['parking', 'balcony']"
97968.45510667746,50.648816671549035,3,6,2013,Stara Zagora,Vitosha,"{'lat': 42.52263011169214, 'lng': 23.29941029006699}",['elevator']
120448.12874243158,92.24758267143416,3,12,1988,Sofia,Boyana,"{'lat': 42.74067201996522, 'lng': 23.188706792507695}",['elevator']
35033.858142695884,28.92249187286479,3,11,1978,Burgas,Lozenets,"{'lat': 42.753363027901344, 'lng': 23.468092562300868}",['elevator']
117277.15744353515,110.87466911976931,2,9,1992,Plovdiv,Center,"{'lat': 42.63556309394505, 'lng': 23.342843869586996}","['parking', 'balcony']"
113921.31205085003,94.1779244723913,3,8,1995,Burgas,Lyulin,"{'lat': 42.72085985989922, 'lng': 23.39682899998124}","['parking', 'balcony']"
80191.21430144433,87.68089202941627,4,12,1973,Burgas,Lozenets,"{'lat': 42.68911580953759, 'lng': 23.193328337363813}",['elevator']
164396.56821429232,109.48072951836542,2,8,1973,Varna,Lyulin,"{'lat': 42.790418224697476, 'lng': 23.199273940927988}",['elevator']
160678.8250004269,129.9642333338773,2,7,1994,Varna,Lozenets,"{'lat': 42.8808861377893, 'lng': 23.356076934901516}","['parking', 'balcony']"
114848.91772483283,110.43110195054392,2,14,1989,Burgas,Vitosha,"{'lat': 42.64011072633846, 'lng': 23.410865161250626}","['parking', 'balcony']"
20032.702703223684,25.0,3,13,1987,Plovdiv,Boyana,"{'lat': 42.69908109659691, 'lng': 23.2778594439006}",['elevator']
33622.567283204546,41.61269099792895,5,9,1976,Burgas,Mladost,"{'lat': 42.631913062390225, 'lng': 23.112182100046816}","['parking', 'balcony']"
49386.15158598561,61.255442669129636,1,2,1962,Varna,Boyana,"{'lat': 42.76043925703669, 'lng': 23.13718732381824}","['parking', 'balcony']"
72703.33731896349,80.782731506325,3,3,1975,Plovdiv,Center,"{'lat': 42.620670566814866, 'lng': 23.343284455385028}",['elevator']
172849.05707032813,95.5297706140737,2,10,2005,Burgas,Mladost,"{'lat': 42.64993235985045, 'lng': 23.315715187079096}",['elevator']
73373.07699095976,58.22768560539603,5,8,1989,Stara Zagora,Lyulin,"{'lat': 42.578630468605034, 'lng': 23.26515406268621}",['elevator']
117581.93713888977,85.60300293431234,2,14,2011,Stara Zagora,Vitosha,"{'lat': 42.71633857049582, 'lng': 23.204852748406427}","['parking', 'balcony']"
39814.651867301836,57.33851202940032,3,6,1988,Burgas,Vitosha,"{'lat': 42.86863634777419, 'lng': 23.236257608711927}","['parking', 'balcony']"
109010.15746802597,61.654465910241555,3,10,2004,Plovdiv,Lyulin,"{'lat': 42.837841678801595, 'lng': 23.283219445525354}","['parking', 'balcony']"
52702.56332279998,37.80016709455333,3,9,1974,Burgas,Center,"{'lat': 42.54315244339187, 'lng': 23.186309919140434}","['parking', 'balcony']"
44525.08482857594,52.30300261667287,3,10,2005,Burgas,Lyulin,"{'lat': 42.71760792889314, 'lng': 23.403277575255842}","['parking', 'balcony']"
56119.37943014233,39.44946183150999,2,4,2015,Varna,Lozenets,"{'lat': 42.87697771326254, 'lng': 23.31282187285933}","['parking', 'balcony']"
72781.32269117734,50.723802410680015,2,8,1984,Stara Zagora,Center,"{'lat': 42.582275625250546, 'lng': 23.327848508054476}","['parking', 'balcony']"
92001.1444612853,111.60925389823518,2,10,2010,Varna,Mladost,"{'lat': 42.61747853266399, 'lng': 23.339219162119456}",['elevator']
56558.15414078043,51.51803333504171,2,3,1997,Varna,Lyulin,"{'lat': 42.60585254475945, 'lng': 23.09104297628302}","['parking', 'balcony']"
214950.4252432447,158.97146194512172,3,3,2001,Burgas,Center,"{'lat': 42.83168556596199, 'lng': 23.277358326865475}","['parking', 'balcony']"
90757.16840897314,94.79953702642668,2,8,2018,Varna,Mladost,"{'lat': 42.70496603338166, 'lng': 23.399670137423954}","['parking', 'balcony']"
139271.93904733233,85.54508371084621,2,5,2006,Stara Zagora,Lyulin,"{'lat': 42.88788467093315, 'lng': 23.372008065214896}",['elevator']
92556.56524571031,54.2492665945636,3,3,2012,Varna,Vitosha,"{'lat': 42.71030016162037, 'lng': 23.346287287611325}","['parking', 'balcony']"
165125.17161450232,101.00929638226974,5,10,2023,Stara Zagora,Lyulin,"{'lat': 42.67052169567134, 'lng': 23.303611437848964}","['parking', 'balcony']"
85569.25627513572,62.73086521286678,3,11,2013,Varna,Boyana,"{'lat': 42.71448636378592, 'lng': 23.221337474319686}",['elevator']
104845.93673208418,83.66029443936084,1,1,2011,Stara Zagora,Lyulin,"{'lat': 42.702117358687794, 'lng': 23.336710185250393}","['parking', 'balcony']"
218448.08339783913,156.80253614806384,1,3,2017,Varna,Boyana,"{'lat': 42.75170168975756, 'lng': 23.343732378242933}",['elevator']
93290.06058722756,77.11820300826051,5,12,1997,Varna,Mladost,"{'lat': 42.56609747819257, 'lng': 23.422925894259965}","['parking', 'balcony']"
95411.55239985861,114.47819978857028,2,9,2023,Plovdiv,Lyulin,"{'lat': 42.81462812274538, 'lng': 23.290385159178122}","['parking', 'balcony']"
